,latitude,longitude,Cluster
2796,30.9335436,-6.937016,4
2797,22.7337892,-14.2861116,4
2798,32.2989872,-9.1013498,4
2799,33.8305244,-4.8353154,4
2800,32.9924242,-7.6222665,4
2801,30.1072422,-9.2785583,4
2802,34.2260172,-5.7129164,4
2803,31.6084373,-7.9653067,4
2804,30.2750611,-8.1338558,4
2805,28.03012,-11.1617356,4
2806,35.2629558,-5.5617279,4
2807,34.536917,-4.6398693,4
2808,34.212598,-2.6983868,4
2809,30.4727126,-8.8748765,4
2810,29.750877,-7.9756343,4
2811,34.2788953,-3.5812692,4
2812,35.5888995,-5.3625516,4
2813,29.693392,-9.732157,4
2814,30.5786093,-5.8987139,4
2815,-12.3335474,39.3206241,3
2816,-23.0221928,32.7181375,3
2817,-22.8527997,34.5508758,3
2818,-19.5059787,33.438353,3
2819,-25.969248,32.5731746,3
2820,-25.2569876,32.5372741,3
2821,-14.7604931,39.3206241,3
2822,-12.7826202,36.6093926,3
2823,-19.2039073,34.8624166,3
2824,-15.6596056,32.7181375,3
2825,-16.5638987,36.6093926,3
2826,17.0342125,95.2266675,2
2827,17.3220711,96.4663286,2
2828,22.0086978,93.5812692,2
2829,25.850904,97.4381355,2
2830,19.2342061,97.2652858,2
2831,16.9459346,97.9592863,2
2832,19.8871386,94.7277528,2
2833,21.5619058,95.8987139,2
2834,16.3003133,97.6982272,2
2835,19.9386245,96.1526985,2
2836,20.1040818,93.5812692,2
2837,24.428381,95.3939551,2
2838,22.0361985,98.1338558,2
2839,12.4706876,99.0128926,2
2840,16.9143488,96.1526985,2
2855,-0.5340012,166.9138873,6
2856,-0.5133517,166.9484624,6
2857,-0.5064343,166.9427006,6
2858,-0.5294758,166.9513432,6
2859,-0.510431,166.9275744,6
2860,39.0732776,-94.5710498,1
2861,-0.5328777,166.9268541,6
2862,-0.5247964,166.9167689,6
2863,-0.5087241,166.9369384,6
2864,-0.5202767,166.9571046,6
2865,-0.546724,166.938379,6
2866,-0.5196208,166.9189301,6
2867,-0.5202222,166.9311761,6
2868,-0.5466857,166.9210913,6
2869,28.0367577,85.4375574,2
2870,28.517456,81.7787021,2
2872,28.611176,83.5070203,2
2873,27.3309072,87.0624261,2
2874,29.2987871,80.9871074,2
2875,28.3732037,84.4382721,2
2876,27.2110899,86.0121573,2
2877,29.3862555,82.3885783,2
2878,27.0536524,87.3016132,2
2879,27.45,83.25,2
2880,29.3601079,80.543845,2
2881,26.8760007,87.9334803,2
2882,38.4111841,-90.3832098,1
2884,28.274347,82.3885783,2
2885,27.3238263,86.7416374,2
2886,29.6905427,81.3399414,2
2888,12.2018902,-68.2623822,5
2889,52.9476012,6.6230586,4
2890,52.5279781,5.5953508,4
2891,53.1641642,5.7817542,4
2892,52.045155,5.8718235,4
2893,53.2193835,6.5665017,4
2894,51.4427238,6.0608726,4
2895,51.4826537,5.2321687,4
2896,52.5205869,4.788474,4
2897,52.4387814,6.5016411,4
2898,17.6354642,-63.2326763,5
2899,17.4890306,-62.973555,5
2900,41.6008681,-87.6069894,1
2901,52.0907374,5.1214201,4
2902,51.4940309,3.8496815,4
2903,-36.6675328,174.7733325,6
2904,-37.4233917,176.7416374,6
2905,-43.7542275,171.1637245,6
2906,-44.0057523,-176.5400674,1
2907,-38.1358174,178.3239309,6
2908,-39.6016597,176.5804473,6
2909,-39.7273356,175.4375574,6
2910,-41.5916883,173.7624053,6
2911,-41.2985397,173.2441491,6
2912,-35.4136172,173.9320806,6
2913,-45.4790671,170.1547567,6
2914,-45.8489159,167.6755387,6
2915,-39.3538149,174.4382721,6
2916,-41.4571184,172.820974,6
2917,-37.6190862,175.023346,6
2918,-41.0299323,175.4375574,6
2919,62.4113634,-149.0729714,1
2920,12.469284,-85.6614682,1
2921,11.7274729,-86.2158497,1
2922,12.8820062,-87.1422895,1
2923,11.9394717,-85.1894045,1
2924,13.0851139,-86.3630197,1
2925,11.9344073,-85.9560005,1
2926,13.0883907,-85.9993997,1
2927,12.5092037,-86.6611083,1
2928,13.4726005,-86.4592091,1
2929,12.1391699,-86.3376761,1
2930,11.9759328,-86.0733498,1
2931,12.9498436,-85.4375574,1
2932,13.8394456,-83.9320806,1
2933,11.478161,-84.7733325,1
2934,11.402349,-85.684578,1
2935,12.1918502,-84.1012861,1
2936,20.6670752,12.0718281,3
2937,13.6768647,12.7135121,3
2938,13.1513947,3.4195527,3
2939,13.8018074,7.4381355,3
2940,16.0902543,5.3939551,3
2941,14.6489525,2.1450245,3
2942,15.1718881,10.2600125,3
2943,5.4527354,7.5248414,3
2944,9.3264751,12.3983853,3
2945,4.9057371,7.8536675,3
2946,6.2208997,6.9369559,3
2947,10.7760624,9.9991943,3
2948,4.7719071,6.0698526,3
2949,7.3369024,8.7403687,3
2950,11.8846356,13.1519665,3
2951,5.8701724,8.5988014,3
2952,33.7453784,-90.7354508,1
2953,6.2649232,8.0137302,3
2954,6.6341831,5.9304056,3
2955,7.7189862,5.3109505,3
2956,6.536353,7.4356194,3
2957,8.8940691,7.1860402,3
2958,10.3637795,11.1927587,3
2959,5.5720122,7.0588219,3
2960,12.228012,9.5615867,3
2961,10.3764006,7.7094537,3
2962,11.7470698,8.5247107,3
2963,12.3796707,7.6305748,3
2964,11.4942003,4.2333355,3
2965,7.7337325,6.6905836,3
2966,8.9668961,4.3874051,3
2967,6.5243793,3.3792057,3
2969,9.9309224,5.598321,3
2970,6.9979747,3.4737378,3
2971,6.9148682,5.1478144,3
2972,7.5628964,4.5199593,3
2973,8.1573809,3.6146534,3
2974,9.2182093,9.5179488,3
2975,13.0533143,5.3222722,3
2976,7.9993616,10.7739863,3
2977,12.293876,11.4390411,3
2978,12.1221805,6.2235819,3
2979,28.3704203,-81.5468058,1
2980,60.4846025,8.6983764,4
2981,70.4830388,26.0135107,4
2982,61.3967311,11.5627369,4
2983,60.2733674,5.7220194,4
2984,71.031818,-8.2920346,4
2985,62.8406833,7.007143,4
2986,64.4370792,11.746295,4
2987,67.693058,12.7073936,4
2988,61.5422752,9.7166315,4
2989,59.9138688,10.7522454,4
2990,59.2558286,11.3279006,4
2991,59.1489544,6.0143432,4
2992,61.5539435,6.3325879,4
2993,63.0136823,10.3487136,4
2994,77.8749725,20.9751821,4
2995,59.3913985,8.3211209,4
2996,69.8178242,18.7819365,4
2997,63.5420125,10.9369267,4
2998,58.0999081,6.5869809,4
2999,59.1707862,10.1144355,4
3000,22.8588758,57.5394356,0
3001,23.2161674,56.4907444,0
3002,24.3419846,56.7298904,0
3003,24.3419846,56.7298904,0
3004,23.4314903,57.4239796,0
3005,24.1671413,56.1142253,0
3006,19.9571078,56.2756846,0
3007,22.7141196,58.5308064,0
3008,22.7141196,58.5308064,0
3009,22.0158249,59.3251922,0
3010,17.0322121,54.1425214,0
3011,26.1986144,56.2460949,0
3012,23.5880307,58.3828717,0
3013,33.9259055,73.7810334,0
3014,28.4907332,65.0957792,0
3015,32.667476,69.8597406,0
3016,35.8025667,74.9831808,0
3017,33.7204997,73.0405277,0
3018,34.9526205,72.331113,0
3019,31.1471305,75.3412179,0
3020,25.8943018,68.5247149,0
3021,7.4455859,134.5030878,6
3022,7.3966118,134.5690225,6
3023,6.909223,134.1387934,6
3024,3.0070658,131.1237781,6
3025,8.07,134.702778,6
3026,7.3375646,134.4889469,6
3027,7.5150286,134.5972518,6
3028,7.60794,134.6348645,6
3029,7.7105469,134.6301646,6
3030,7.5850486,134.5596089,6
3031,7.4710994,134.5266466,6
3032,7.452328,134.5784342,6
3033,7.5198397,134.5596089,6
3034,7.5614764,134.6160619,6
3035,7.0022906,134.2431628,6
3036,5.3268119,132.2239117,6
3037,9.4165521,-82.5207787,5
3038,8.584898,-82.3885783,5
3039,8.6266068,-80.365865,5
3040,9.1851989,-80.0534923,5
3041,7.8681713,-77.8367282,5
3042,8.3766983,-77.6536125,5
3043,9.2344395,-78.192625,5
3044,7.7704282,-80.7214417,5
3045,7.5909302,-80.365865,5
3046,8.6595833,-81.7787021,5
3047,9.1196751,-79.2902133,5
3048,9.1196751,-79.2902133,5
3049,8.1231033,-81.0754657,5
3050,-6.3753919,155.3807101,6
3052,-6.3087682,144.8731219,6
3053,-4.6128943,151.8877321,6
3054,-6.5861674,145.6689636,6
3055,-5.3005849,143.5635637,6
3056,37.0548315,-94.4370419,1
3057,42.3329516,-83.0482618,1
3058,-5.8691154,144.6972774,6
3059,-4.9849733,145.1375834,6
3060,-2.0941169,146.8760951,6
3061,-9.5221451,150.6749653,6
3062,-6.8013737,146.561647,6
3063,-4.2853256,152.9205918,6
3064,-8.8988063,148.1892921,6
3065,-9.4438004,147.1802671,6
3066,-3.7126179,141.6834275,6
3067,-6.4179083,143.5635637,6
3068,-5.7047432,150.0259466,6
3069,-5.6268128,144.2593118,6
3071,-20.0852508,-59.4720904,5
3072,-25.6075546,-54.9611836,5
3073,-22.5590272,-56.0249982,5
3074,-21.7449254,-60.9540073,5
3075,-25.4645818,-56.013851,5
3076,-26.1827713,-56.3712327,5
3077,-24.1378735,-55.6689636,5
3078,36.1559229,-95.9662075,1
3079,-23.4214264,-57.4344451,5
3080,-25.2289491,-57.0111681,5
3081,-25.8810932,-56.2929381,5
3082,-26.7923623,-55.6689636,5
3083,-26.8433512,-57.1013188,5
3084,-27.0299114,-57.825395,5
3085,-25.6262174,-57.1520642,5
3086,-23.3512605,-58.7373634,5
3087,-24.1948668,-56.561647,5
3089,-9.3250497,-77.5619419,5
3090,-14.0504533,-73.087749,5
3091,-16.4090474,-71.537451,5
3092,-13.1638737,-74.2235641,5
3093,-7.1617465,-78.5127855,5
3094,-12.0508491,-77.1259843,5
3095,-13.53195,-71.9674626,5
3096,-12.7861978,-74.9764024,5
3097,-9.9207648,-76.2410843,5
3098,42.3528832,-71.0430097,1
3099,-11.1581925,-75.9926306,5
3100,13.490697,-89.3084607,1
3101,-6.7197666,-79.9080757,5
3102,-12.0463731,-77.042754,5
3103,-4.3741643,-76.1304264,5
3104,-11.7668705,-70.8119953,5
3105,-17.1927361,-70.9328138,5
3106,46.2305049,-119.0922316,1
3107,-5.1782884,-80.6548882,5
3108,-15.8402218,-70.0218805,5
3109,37.0849464,-121.6102216,1
3110,-18.0065679,-70.2462741,5
3111,-3.5564921,-80.4270885,5
3112,-9.8251183,-73.087749,5
3113,42.497083,-96.38441,1
3114,8.9456259,125.5319234,2
3115,8.0463888,126.0615384,2
3116,11.8166109,122.0941541,2
3117,13.1774827,123.5280072,2
3118,37.0358695,-95.6361694,1
3119,18.0120304,121.1710389,2
3120,36.970891,-93.717979,1
3121,6.9568313,124.2421597,2
3122,6.4296349,121.9870165,2
3123,14.6416842,120.4818446,2
3124,20.4485074,121.9708129,2
3125,13.7564651,121.0583076,2
3126,16.5577257,120.8039474,2
3127,13.4209885,123.4136736,2
3128,11.5833152,124.4641848,2
3129,9.8499911,124.1435427,2
3130,8.0515054,124.9229946,2
3131,14.7942735,120.8799008,2
3132,18.2489629,121.8787833,2
3133,16.9753758,121.8107079,2
3134,14.1007803,121.0793705,2
3135,14.1390265,122.7633036,2
3136,13.5250197,123.3486147,2
3137,9.1732164,124.7298765,2
3138,11.5528816,122.740723,2
3139,8.8014562,125.7406882,2
3140,13.7088684,124.2421597,2
3141,14.4791297,120.8969634,2
3142,10.3156992,123.8854366,2
3143,15.4827722,120.7120023,2
3144,9.816875,124.0641419,2
3145,7.512515,126.1762615,2
3146,17.3512542,121.1718851,2
3147,7.2046668,124.2310439,2
3148,7.5617699,125.6532848,2
3149,6.7662687,125.3284269,2
3150,6.0941396,125.6095474,2
3151,7.3171585,126.5419887,2
3152,7.3041622,126.0893406,2
3153,10.1281816,125.6095474,2
3154,11.5000731,125.4999908,2
3155,12.2445533,125.0388164,2
3156,10.5928661,122.6325081,2
3157,16.8330792,121.1710389,2
3158,18.1647281,120.7115592,2
3159,16.0832144,120.6199895,2
3160,17.2278664,120.5739579,2
3161,10.7201501,122.5621063,2
3162,18.5007759,-67.0243462,5
3163,17.4740422,121.3541631,2
3164,38.8766878,-77.1280912,1
3165,33.5427189,-117.7853568,1
3166,7.8721811,123.8857747,2
3167,7.823176,124.4198243,2
3168,10.8624536,124.8811195,2
3169,6.9422581,124.4198243,2
3170,13.4767171,121.9032192,2
3171,12.3574346,123.5504076,2
3172,14.6090537,121.0222565,2
3173,9.8432065,118.7364783,2
3174,8.3374903,123.7070619,2
3175,8.5045558,124.6219592,2
3176,40.7075437,-73.9501033,1
3177,10.2925609,123.0246518,2
3178,9.6282083,122.9888319,2
3179,8.0201635,124.6856509,2
3180,12.3613199,124.7740793,2
3181,15.578375,121.1112615,2
3182,16.3301107,121.1710389,2
3183,13.1024111,120.7651284,2
3184,13.0564598,121.4069417,2
3185,9.8349493,118.7383615,2
3186,15.079409,120.6199895,2
3187,15.8949055,120.2863183,2
3188,14.0313906,122.1130909,2
3189,16.2700424,121.5370003,2
3190,14.6037446,121.3084088,2
3191,12.5778016,122.269146,2
3192,5.9267175,124.994751,2
3193,9.1998779,123.5951925,2
3194,6.2706918,124.6856509,2
3195,12.9927095,124.0147464,2
3196,6.3357565,124.7740793,2
3197,10.3346206,125.1708741,2
3198,6.5069401,124.4198243,2
3199,5.9749011,121.03351,2
3200,9.514828,125.6969984,2
3201,8.5404906,126.1144758,2
3202,15.4754786,120.5963492,2
3203,5.133811,119.950926,2
3204,11.0049836,122.5372741,2
3205,15.5081766,119.9697808,2
3206,8.3886282,123.1688883,2
3207,7.8383054,123.2966657,2
3208,8.154077,123.258793,2
3209,7.5225247,122.3107517,2
3210,52.279986,17.3522939,4
3211,53.1648363,18.4834224,4
3212,49.7225306,20.2503358,4
3213,51.1339861,16.8841961,4
3214,51.2493519,23.1011392,4
3215,52.2274612,15.2559103,4
3216,51.4634771,19.1726974,4
3217,51.8927182,21.0021679,4
3218,50.8003761,17.937989,4
3219,50.0574749,22.0895691,4
3220,53.0697159,22.9674639,4
3221,54.2944252,18.1531164,4
3222,50.5716595,19.3219768,4
3223,50.6261041,20.9406279,4
3224,53.8671117,20.7027861,4
3225,53.4657891,15.1822581,4
3226,37.7412488,-25.6755944,4
3227,40.7209023,-8.5721016,4
3228,37.9687786,-7.87216,4
3229,41.550388,-8.4261301,4
3230,41.8061652,-6.7567427,4
3231,39.8631323,-7.4814163,4
3232,40.2057994,-8.41369,4
3233,38.5744468,-7.9076553,4
3234,37.0193548,-7.9304397,4
3235,40.5385972,-7.2675772,4
3236,39.7709532,-8.7921836,4
3237,38.7223263,-9.1392714,4
3238,32.7607074,-16.9594723,4
3239,39.2967086,-7.4284755,4
3240,41.1476629,-8.6078973,4
3241,39.2366687,-8.6859944,4
3242,38.5240933,-8.8925876,4
3243,41.6918046,-8.834451,4
3244,41.3003527,-7.7457274,4
3245,40.6588424,-7.914756,4
3246,25.5784559,51.4821387,0
3247,25.6804078,51.4968502,0
3248,25.2522551,51.4388713,0
3249,25.1659314,51.5975524,0
3250,25.4106386,51.1846025,0
3251,25.2854473,51.5310398,0
3252,26.1182743,51.2157265,0
3253,25.4875242,51.396568,0
3254,44.7009153,8.0356911,4
3255,46.2283651,21.6597819,4
3256,45.0722527,24.8142726,4
3257,46.3258184,26.662378,4
3258,47.0157516,22.172266,4
3259,47.2486107,24.5322814,4
3260,47.8924042,26.7591781,4
3261,45.2652463,27.9594714,4
3262,45.7781844,25.22258,4
3263,44.4267674,26.1025384,4
3264,45.3350912,26.7107578,4
3265,44.3658715,26.7548607,4
3266,45.1139646,22.0740993,4
3267,46.7941797,23.6121492,4
3268,44.212987,28.2550055,4
3269,45.9426347,25.8918984,4
3270,44.9289893,25.425385,4
3271,44.1623022,23.6325054,4
3272,45.7800569,27.8251576,4
3273,43.9037076,25.9699265,4
3274,44.9485595,23.2427079,4
3275,46.4928507,25.6456696,4
3276,45.793638,22.9975993,4
3277,44.603133,27.3789914,4
3278,47.2679653,27.2185662,4
3279,44.535548,26.2324886,4
3280,46.5569904,24.6723215,4
3281,44.5515053,22.9044157,4
3282,46.5569904,24.6723215,4
3283,46.9758685,26.3818764,4
3284,44.200797,24.5022981,4
3285,45.0891906,26.0829313,4
3286,47.2090813,23.2121901,4
3287,47.7668905,22.9241377,4
3288,45.9269106,24.2254807,4
3289,47.5505548,25.741062,4
3290,44.0160491,25.2986628,4
3291,45.8138902,21.3331055,4
3292,45.0450565,29.0324912,4
3293,45.0798051,24.0835283,4
3294,46.4631059,27.7398031,4
3295,45.8134876,27.0657531,4
3296,51.7936298,82.6758596,0
3297,50.6181924,86.2199308,2
3298,54.6035065,127.4801721,2
3299,64.5458549,40.5505769,0
3300,46.1321166,48.0610115,0
3301,50.7106926,37.7533377,0
3302,53.0408599,33.26909,4
3303,43.4023301,45.7187468,0
3304,54.4319422,60.8788963,0
3305,65.6298355,171.6952159,6
3306,55.5595992,46.9283535,0
3307,52.2854834,104.2890222,2
3308,57.1056854,41.4830084,0
3309,48.4808147,131.7657367,2
3310,43.3932469,43.5628498,0
3311,54.7104264,20.4522144,4
3312,54.3872666,35.1889094,0
3313,61.4343981,166.7884131,6
3314,43.8845143,41.7303939,0
3315,54.7574648,87.4055288,2
3316,50.5888431,135,2
3317,62.2287062,70.6410057,0
3318,58.4198529,50.2097248,0
3319,63.8630539,54.831269,0
3320,58.5501069,43.9541102,0
3321,45.6415289,39.7055977,0
3322,64.2479758,95.1104176,2
3323,55.4481548,65.1180975,0
3324,51.7634026,35.3811812,0
3325,60.0793208,31.8926645,4
3326,52.5264702,39.2032269,0
3327,62.6643417,153.914991,2
3328,56.438457,47.9607758,0
3329,55.755826,37.6172999,0
3330,55.340396,38.2917651,0
3331,67.8442674,35.0884102,4
3332,67.6078337,57.6338331,0
3333,55.7995159,44.0296769,0
3334,58.2427552,32.566519,4
3335,54.9832693,82.8963831,0
3336,55.0554669,73.3167342,0
3337,51.7634026,54.6188188,0
3338,52.7856414,36.9242344,0
3339,53.1412105,44.0940048,0
3340,58.8231929,56.5872481,0
3341,45.0525641,135,2
3342,56.7708599,29.094009,4
3343,44.8229155,40.1754463,0
3344,54.2312172,56.1645257,0
3345,54.8331146,112.406053,2
3346,42.1431886,47.0949799,0
3347,43.4051698,44.8202999,0
3348,46.1867176,45,0
3349,63.1558702,32.9905552,4
3350,53.0452281,90.3982145,2
3351,54.2369441,44.068397,0
3352,43.0451302,44.2870972,0
3353,55.1802364,50.7263945,0
3354,47.6853247,41.8258952,0
3355,54.3875964,41.2595661,0
3356,59.9310584,30.3609096,4
3357,66.7613451,124.123753,2
3358,50.6909848,142.9505689,2
3359,53.4183839,50.4725528,0
3360,51.8369263,46.7539397,0
3361,44.61665,33.5253671,0
3362,54.9882994,32.6677378,4
3363,44.6680993,43.520214,0
3364,56.8430993,60.6454086,0
3365,52.6416589,41.4216451,0
3366,58.8969882,82.67655,0
3367,54.163768,37.5649507,0
3368,51.8872669,95.6260172,2
3369,57.0021654,33.9853142,4
3370,56.9634387,66.948278,0
3371,57.0670218,53.0277948,0
3372,53.9793357,47.7762425,0
3373,56.1553465,40.5926685,0
3374,49.2587393,39.8154463,0
3375,59.8706711,40.6555411,0
3376,50.8589713,39.8644374,0
3377,66.0653057,76.9345193,0
3378,57.8991523,38.8388633,0
3379,53.0928771,116.9676561,2
3381,-1.9440727,30.0618851,3
3385,17.3604812,-62.7617837,5
3386,17.1553558,-62.5796026,5
3387,17.3725333,-62.8441133,5
3388,17.1257759,-62.5619811,5
3389,17.1769633,-62.5796026,5
3390,17.3810341,-62.7911833,5
3391,17.1155748,-62.6031004,5
3392,17.3433796,-62.7559043,5
3393,17.3462071,-62.7382671,5
3394,17.4016683,-62.8257332,5
3395,17.1346297,-62.6133816,5
3396,17.3102911,-62.7147533,5
3397,17.1650513,-62.6089753,5
3398,17.3348813,-62.8088251,5
3399,17.3063519,-62.7617837,5
3400,13.9459424,-61.0369468,5
3401,28.2915637,-16.6291304,4
3402,14.0101094,-60.9874687,5
3403,13.7750154,-61.048591,5
3404,14.0103396,-60.9190988,5
3405,13.9267393,-60.9190988,5
3406,14.0843578,-60.9452794,5
3407,13.7522783,-60.9932889,5
3408,13.8211871,-60.9001934,5
3409,13.8752392,-60.8994663,5
3410,13.8570986,-61.0573248,5
3411,13.720608,-60.9496433,5
3412,13.2175451,-61.1636244,5
3413,13.0122965,-61.2277301,5
3414,43.0242999,-81.2025,1
3415,43.8523095,-79.5236654,1
3416,42.957609,-81.326705,1
3417,39.7509186,-94.8450556,1
3418,-13.898418,-171.9752995,1
3419,-13.8513791,-172.0325401,1
3420,-13.9787053,-171.6254283,1
3421,-13.6307638,-172.2365981,1
3422,-13.5428666,-172.366887,1
3423,-13.5468007,-172.4969331,1
3424,-13.7294579,-172.4536115,1
3425,-13.6538214,-172.6159271,1
3426,-13.9163592,-171.8224362,1
3427,-13.9470903,-171.5431872,1
3428,-13.5413827,-172.7023383,1
3429,41.8671597,14.7469479,4
3430,43.9574882,12.4552546,4
3431,45.4226172,7.6503854,4
3432,43.9501929,12.4681537,4
3433,43.9348967,12.4896554,4
3434,43.9078337,12.4581209,4
3435,43.9052999,12.4810542,4
3436,43.94236,12.457777,4
3437,44.7232084,8.8574005,4
3438,1.6139381,7.4056928,3
3439,0.3301924,6.733343,3
3440,19.0969062,42.8637875,0
3441,20.2722739,41.441251,0
3442,29.887356,39.3206241,0
3443,24.8403977,39.3206241,0
3444,26.207826,43.483738,0
3446,27.7076143,41.9196471,0
3447,17.1738176,42.7076107,0
3448,21.5235584,41.9196471,0
3449,18.3514664,45.6007108,0
3450,30.0799162,42.8637875,0
3451,22.7554385,46.2091547,0
3452,28.2453335,37.6386622,0
3453,14.716677,-17.4676861,3
3454,14.7283085,-16.2522143,3
3455,14.3390167,-16.4111425,3
3456,14.105202,-15.5415755,3
3457,14.1652083,-16.0757749,3
3458,12.5604607,-12.1747077,3
3459,12.9107495,-14.9505671,3
3460,15.6141768,-16.22868,3
3461,15.6600225,-13.2576906,3
3462,38.6270025,-90.1994042,1
3463,12.704604,-15.5562304,3
3464,13.5619011,-13.1740348,3
3465,14.7910052,-16.9358604,3
3466,12.5641479,-16.2639825,3
3467,44.786568,20.4489216,4
3468,44.0698918,22.0985086,4
3469,44.6982246,21.5446775,4
3470,45.4788485,20.6082522,4
3471,42.948156,21.8129321,4
3472,44.3509811,20.0004305,4
3473,44.5925314,19.5082246,4
3474,43.84147,20.2904987,4
3475,43.3738902,21.9322331,4
3476,45.9803394,19.5907001,4
3477,45.906839,19.9993417,4
3478,42.5836362,22.1430215,4
3479,43.0874036,22.5983044,4
3480,44.4729156,20.9901426,4
3481,43.9591379,21.271353,4
3482,43.5263525,21.1588178,4
3483,43.3373461,20.5734005,4
3484,45.4890344,19.6976187,4
3485,45.0027457,21.0542509,4
3486,45.0029171,19.8013773,4
3487,44.2050678,20.7856565,4
3488,43.1906592,21.3407762,4
3489,45.2608651,19.8319338,4
3490,45.7355385,19.1897364,4
3491,43.9015048,22.2738011,4
3492,43.645417,19.7101455,4
3493,-4.7047268,55.4859363,3
3494,-4.7407988,55.5081012,3
3495,-4.6900443,55.5150289,3
3496,-4.7059723,55.5081012,3
3497,-4.7482525,55.4859363,3
3498,47.05259,-64.9524579,1
3499,-4.6210967,55.4277802,3
3500,34.1002455,-118.459463,1
3501,-20.5010095,57.4259624,3
3502,44.5162821,-116.0417983,1
3503,47.1157303,-70.3028183,1
3504,-4.677392,55.463777,3
3505,-4.3176219,55.7078363,3
3506,49.7666922,-97.1546629,1
3507,-4.610615,55.4540841,3
3508,38.8250505,-90.4834517,1
3509,-4.6166667,55.4457768,3
3510,-4.6356543,55.4554688,3
3511,45.607095,-75.1142745,1
3512,-4.680489,55.5191857,3
3513,-4.6488523,55.4194753,3
3514,-4.6396028,55.4679315,3
3515,38.6270025,-90.1994042,1
3516,37.9645917,-1.2217727,4
3520,40.2545969,-80.2455444,1
3521,1.289514,103.8143879,2
3522,45.0118113,-93.2468107,1
3523,39.107093,-94.457336,1
3524,39.286307,-76.5691237,1
3525,39.925691,-75.231058,1
3526,48.5312499,19.382874,4
3527,48.3118304,17.1973299,4
3528,48.6375737,21.0834225,4
3529,48.0143765,18.5416504,4
3530,49.1716773,21.3742001,4
3531,48.8086758,18.2324026,4
3532,48.3943898,17.7216205,4
3533,49.2031435,19.3645733,4
3534,45.8870776,13.9042818,4
3535,45.578451,13.7369174,4
3536,46.6079153,16.2365127,4
3537,46.6155841,15.8957281,4
3538,46.0565579,15.6625947,4
3539,46.3683266,14.1145798,4
3540,45.7728141,14.5063459,4
3541,46.3005652,13.9427195,4
3542,45.9044525,14.3824189,4
3543,46.3380495,13.5524174,4
3544,46.2836192,15.041832,4
3545,45.9975652,13.5270474,4
3546,45.9041096,15.5943639,4
3547,45.9559351,14.4349952,4
3548,46.718237,16.0197222,4
3549,46.2517054,14.4857979,4
3550,45.7966255,14.392177,4
3551,46.1288414,13.9894027,4
3552,46.5670711,15.9429753,4
3553,46.2397495,15.2677063,4
3554,45.8010824,15.1710089,4
3555,46.5720029,16.2877346,4
3556,46.4704529,14.8499998,4
3557,45.5361225,15.1944143,4
3558,46.4922368,15.8777956,4
3559,45.6806069,13.9720312,4
3560,46.1370037,15.394129,4
3561,45.8524951,14.7083109,4
3562,46.3356141,15.2259732,4
3563,46.0648896,14.3168195,4
3564,46.6538662,16.3506594,4
3565,46.0884386,14.6424792,4
3566,45.7345711,15.0129493,4
3567,46.1438269,14.6375279,4
3568,46.4443513,15.9889159,4
3569,46.589219,15.0246021,4
3570,46.5010016,15.7546307,4
3571,46.1116582,14.1149348,4
3572,46.4120271,16.0133089,4
3573,46.3802458,14.0685339,4
3574,46.6767099,15.9910847,4
3575,46.2961712,14.8062347,4
3576,46.8037128,16.2191379,4
3577,46.808732,16.109206,4
3578,45.9557645,14.658899,4
3579,46.4185014,15.8244722,4
3580,46.477858,15.6476005,4
3581,46.8314134,16.321068,4
3582,46.0225378,14.2986269,4
3583,46.1417288,15.0844894,4
3584,45.6091192,13.9379148,4
3585,46.0040939,13.9775493,4
3586,45.9588868,14.5270528,4
3587,45.9395841,14.8047626,4
3588,45.5313557,13.6664649,4
3589,46.4367047,14.0526057,4
3590,46.3942794,14.4985559,4
3591,46.4898651,15.980923,4
3592,46.2221666,14.6070727,4
3593,46.067353,13.620335,4
3594,46.3957572,15.7925906,4
3595,46.2456971,13.5786949,4
3596,46.68518,16.3936719,4
3597,45.6428,14.8615838,4
3598,45.8175235,13.7482711,4
3599,46.206488,14.5382499,4
3600,45.548059,13.7301877,4
3601,45.8316638,15.4411906,4
3602,45.4928255,14.8708235,4
3603,46.0733211,15.5596719,4
3604,46.2585021,14.3543569,4
3605,46.4845293,13.7857145,4
3606,46.5701821,16.1092653,4
3607,46.6418793,15.6036288,4
3608,46.8351038,16.08071,4
3609,46.1542236,15.2361491,4
3610,46.5834424,15.8262125,4
3611,46.5513483,16.4419839,4
3612,46.0573226,14.8309636,4
3613,46.0569465,14.5057515,4
3614,46.3443125,14.8335492,4
3615,46.5190848,16.1893216,4
3616,46.0178747,14.3687767,4
3617,45.917611,14.2351451,4
3618,45.6477908,14.4973147,4
3619,45.6909637,14.598597,4
3620,46.5419638,15.4000443,4
3621,46.3544925,14.7471504,4
3622,46.1696293,14.6907259,4
3623,46.3503019,15.7340595,4
3624,46.3168697,15.6664126,4
3625,46.5506496,15.6205439,4
3626,46.3879309,15.9586014,4
3627,46.141908,14.4032596,4
3628,46.1659122,14.5719694,4
3629,45.6480715,15.3177838,4
3630,46.5215027,14.852134,4
3631,46.5082628,15.6952065,4
3632,45.8436029,13.6276647,4
3633,45.9515647,15.0620977,4
3634,45.8481574,15.087945,4
3635,46.4429403,15.1987678,4
3636,45.9088529,15.1596736,4
3637,46.1362781,14.746001,4
3638,46.6856932,16.2224582,4
